id,movie_genres,movie_id
1594,Romance,945
1595,Comedy,946
1596,Drama,946
1597,War,946
1598,Comedy,947
1599,Romance,947
1600,Drama,948
1601,Romance,948
1602,Western,948
1603,Drama,949
1604,Comedy,950
1605,Crime,950
1606,Comedy,951
1607,Romance,951
1608,Adventure,952
1609,Comedy,952
1610,Children,953
1611,Drama,953
1612,Fantasy,953
1613,Romance,953
1614,Drama,954
1615,Comedy,955
1616,Romance,955
1617,Drama,956
1618,Romance,956
1619,Drama,959
1620,Drama,961
1621,Musical,963
1622,Drama,965
1623,Mystery,965
1624,Thriller,965
1625,Horror,968
1626,Sci-Fi,968
1627,Thriller,968
1628,Adventure,969
1629,Comedy,969
1630,Romance,969
1631,War,969
1632,Adventure,970
1633,Comedy,970
1634,Crime,970
1635,Drama,970
1636,Romance,970
1637,Drama,971
1638,Comedy,973
1639,Drama,973
1640,Romance,976
1641,War,976
1642,Drama,979
1643,War,979
1644,Drama,981
1645,Drama,982
1646,Comedy,984
1647,Drama,984
1648,Adventure,986
1649,Children,986
1650,Drama,987
1651,Romance,987
1652,Comedy,988
1653,Drama,988
1654,Action,990
1655,Adventure,990
1656,Thriller,990
1657,Drama,991
1658,Drama,993
1659,Comedy,994
1660,Drama,994
1661,Action,996
1662,Crime,996
1663,Drama,996
1664,Thriller,996
1665,Action,998
1666,Crime,998
1667,Crime,999
1668,Film-Noir,999
1669,Drama,1003
1670,Thriller,1003
1671,Action,1004
1672,Thriller,1004
1673,Children,1005
1674,Comedy,1005
1675,Drama,1006
1676,Children,1007
1677,Comedy,1007
1678,Western,1007
1679,Adventure,1008
1680,Western,1008
1681,Adventure,1009
1682,Children,1009
1683,Fantasy,1009
1684,Children,1010
1685,Comedy,1010
1686,Children,1011
1687,Comedy,1011
1688,Fantasy,1011
1689,Romance,1011
1690,Children,1012
1691,Drama,1012
1692,Children,1013
1693,Comedy,1013
1694,Romance,1013
1695,Children,1014
1696,Comedy,1014
1697,Drama,1014
1698,Adventure,1015
1699,Children,1015
1700,Drama,1015
1701,Children,1016
1702,Comedy,1016
1703,Adventure,1017
1704,Children,1017
1705,Children,1018
1706,Comedy,1018
1707,Mystery,1018
1708,Adventure,1019
1709,Drama,1019
1710,Sci-Fi,1019
1711,Comedy,1020
1712,Children,1021
1713,Comedy,1021
1714,Animation,1022
1715,Children,1022
1716,Fantasy,1022
1717,Musical,1022
1718,Romance,1022
1719,Animation,1023
1720,Children,1023
1721,Musical,1023
1722,Animation,1024
1723,Children,1024
1724,Musical,1024
1725,Animation,1025
1726,Children,1025
1727,Fantasy,1025
1728,Musical,1025
1729,Adventure,1027
1730,Drama,1027
1731,Children,1028
1732,Comedy,1028
1733,Fantasy,1028
1734,Musical,1028
1735,Animation,1029
1736,Children,1029
1737,Drama,1029
1738,Musical,1029
1739,Adventure,1030
1740,Animation,1030
1741,Children,1030
1742,Musical,1030
1743,Adventure,1031
1744,Children,1031
1745,Musical,1031
1746,Adventure,1032
1747,Animation,1032
1748,Children,1032
1749,Fantasy,1032
1750,Musical,1032
1751,Animation,1033
1752,Children,1033
1753,Drama,1033
1754,Comedy,1034
1755,Crime,1034
1756,Drama,1034
1757,Thriller,1034
1758,Musical,1035
1759,Romance,1035
1760,Action,1036
1761,Crime,1036
1762,Thriller,1036
1763,Action,1037
1764,Horror,1037
1765,Sci-Fi,1037
1766,Thriller,1037
1767,Drama,1040
1768,Drama,1041
1769,Comedy,1042
1770,Drama,1042
1771,Drama,1043
1772,Romance,1043
1773,Drama,1046
1774,Romance,1046
1775,Action,1047
1776,Drama,1047
1777,Thriller,1047
1778,Action,1049
1779,Adventure,1049
1780,Documentary,1050
1781,Drama,1050
1782,Drama,1051
1783,Crime,1053
1784,Drama,1053
1785,Romance,1053
1786,Drama,1054
1787,Thriller,1055
1788,Drama,1056
1789,Comedy,1057
1790,Musical,1057
1791,Romance,1057
1792,Drama,1059
1793,Romance,1059
1794,Comedy,1060
1795,Drama,1060
1796,Thriller,1061
1797,Animation,1064
1798,Children,1064
1799,Comedy,1064
1800,Fantasy,1064
1801,Musical,1064
1802,Romance,1064
1803,Comedy,1066
1804,Musical,1066
1805,Romance,1066
1806,Crime,1068
1807,Film-Noir,1068
1808,Children,1073
1809,Comedy,1073
1810,Fantasy,1073
1811,Musical,1073
1812,Comedy,1077
1813,Sci-Fi,1077
1814,Comedy,1078
1815,War,1078
1816,Comedy,1079
1817,Crime,1079
1818,Comedy,1080
1819,Comedy,1081
1820,Musical,1081
1821,Romance,1081
1822,Drama,1082
1823,Comedy,1083
1824,Musical,1083
1825,Crime,1084
1826,Drama,1084
1827,Adventure,1085
1828,Drama,1085
1829,Crime,1086
1830,Mystery,1086
1831,Thriller,1086
1832,Drama,1088
1833,Musical,1088
1834,Romance,1088
1835,Crime,1089
1836,Mystery,1089
1837,Thriller,1089
1838,Drama,1090
1839,War,1090
1840,Comedy,1091
1841,Crime,1092
1842,Mystery,1092
1843,Thriller,1092
1844,Drama,1093
1845,Drama,1094
1846,Romance,1094
1847,Thriller,1094
1848,Drama,1095
1849,Drama,1096
1850,Children,1097
1851,Drama,1097
1852,Sci-Fi,1097
1853,Children,1099
1854,Drama,1099
1855,Fantasy,1099
1856,Action,1100
1857,Drama,1100
1858,Romance,1100
1859,Action,1101
1860,Romance,1101
1861,Drama,1103
1862,Drama,1104
1863,Horror,1105
1864,Comedy,1107
1865,Documentary,1111
1866,Action,1112
1867,Comedy,1112
1868,Drama,1112
1869,Crime,1114
1870,Drama,1114
1871,Drama,1116
1872,Drama,1117
1873,Drama,1119
1874,Comedy,1120
1875,Drama,1120
1876,Drama,1121
1877,Documentary,1123
1878,Drama,1124
1879,Comedy,1125
1880,Crime,1125
1881,Comedy,1126
1882,Fantasy,1126
1883,Action,1127
1884,Adventure,1127
1885,Sci-Fi,1127
1886,Thriller,1127
1887,Horror,1128
1888,Action,1129
1889,Adventure,1129
1890,Sci-Fi,1129
1891,Thriller,1129
1892,Horror,1130
1893,Mystery,1130
1894,Drama,1131
1895,Mystery,1131
1896,Drama,1132
1897,Comedy,1135
1898,Adventure,1136
1899,Comedy,1136
1900,Fantasy,1136
1901,Romance,1137
1902,Drama,1140
1903,Documentary,1144
1904,Documentary,1147
1905,Animation,1148
1906,Children,1148
1907,Comedy,1148
1908,Crime,1148
1909,Drama,1150
1910,Animation,1151
1911,Comedy,1151
1912,Drama,1151
1913,Fantasy,1151
1914,Drama,1156
1915,Drama,1161
1916,War,1161
1917,Comedy,1162
1918,Drama,1162
1919,Drama,1163
1920,Comedy,1167
1921,Action,1170
1922,Comedy,1171
1923,Drama,1172
1924,Comedy,1173
1925,Drama,1173
1926,Comedy,1175
1927,Drama,1175
1928,Romance,1175
1929,Drama,1176
1930,Fantasy,1176
1931,Romance,1176
1932,Drama,1177
1933,Romance,1177
1934,Drama,1178
1935,War,1178
1936,Crime,1179
1937,Drama,1179
1938,Film-Noir,1179
1939,Comedy,1180
1940,Drama,1183
1941,Romance,1183
1942,War,1183
1943,Comedy,1184
1944,Drama,1184
1945,Drama,1185
1946,Drama,1186
1947,Drama,1187
1948,Comedy,1188
1949,Romance,1188
1950,Documentary,1189
1951,Crime,1190
1952,Drama,1190
1953,Romance,1190
1954,Documentary,1191
1955,Musical,1191
1956,Documentary,1192
1957,Drama,1193
1958,Comedy,1194
1959,Action,1196
1960,Adventure,1196
1961,Sci-Fi,1196
1962,Action,1197
1963,Adventure,1197
1964,Comedy,1197
1965,Fantasy,1197
1966,Romance,1197
1967,Action,1198
1968,Adventure,1198
1969,Fantasy,1199
1970,Sci-Fi,1199
1971,Action,1200
1972,Adventure,1200
1973,Horror,1200
1974,Sci-Fi,1200
1975,Action,1201
1976,Adventure,1201
1977,Western,1201
1978,Comedy,1202
1979,Drama,1203
1980,Adventure,1204
1981,Drama,1204
1982,War,1204
1983,Crime,1206
1984,Drama,1206
1985,Sci-Fi,1206
1986,Thriller,1206
1987,Drama,1207
1988,Action,1208
1989,Drama,1208
1990,War,1208
1991,Action,1209
1992,Drama,1209
1993,Western,1209
1994,Action,1210
1995,Adventure,1210
1996,Sci-Fi,1210
1997,Drama,1211
1998,Fantasy,1211
1999,Romance,1211
2000,Film-Noir,1212
2001,Mystery,1212
2002,Thriller,1212
2003,Crime,1213
2004,Drama,1213
2005,Horror,1214
2006,Sci-Fi,1214
2007,Action,1215
2008,Adventure,1215
2009,Comedy,1215
2010,Fantasy,1215
2011,Horror,1215
2012,Adventure,1216
2013,Drama,1216
2014,Romance,1216
2015,Drama,1217
2016,War,1217
2017,Action,1218
2018,Crime,1218
2019,Drama,1218
2020,Thriller,1218
2021,Crime,1219
2022,Horror,1219
2023,Action,1220
2024,Comedy,1220
2025,Musical,1220
2026,Crime,1221
2027,Drama,1221
2028,Drama,1222
2029,War,1222
2030,Adventure,1223
2031,Animation,1223
2032,Children,1223
2033,Comedy,1223
2034,Sci-Fi,1223
2035,Action,1224
2036,Drama,1224
2037,Romance,1224
2038,War,1224
2039,Drama,1225
2040,Drama,1226
2041,Romance,1226
2042,Crime,1227
2043,Drama,1227
2044,Drama,1228
2045,Comedy,1230
2046,Romance,1230
2047,Drama,1231
2048,Drama,1232
2049,Mystery,1232
2050,Sci-Fi,1232
2051,Action,1233
2052,Drama,1233
2053,War,1233
2054,Comedy,1234
2055,Crime,1234
2056,Comedy,1235
2057,Drama,1235
2058,Romance,1235
2059,Comedy,1236
2060,Drama,1236
2061,Romance,1236
2062,Drama,1237
2063,Comedy,1238
2064,Action,1240
2065,Sci-Fi,1240
2066,Thriller,1240
2067,Comedy,1241
2068,Fantasy,1241
2069,Horror,1241
2070,Drama,1242
2071,War,1242
2072,Comedy,1243
2073,Drama,1243
2074,Comedy,1244
2075,Drama,1244
2076,Romance,1244
2077,Crime,1245
2078,Drama,1245
2079,Film-Noir,1245
2080,Thriller,1245
2081,Drama,1246
2082,Comedy,1247
2083,Drama,1247
2084,Romance,1247
2085,Crime,1248
2086,Film-Noir,1248
2087,Thriller,1248
2088,Action,1249
2089,Crime,1249
2090,Romance,1249
2091,Thriller,1249
2092,Adventure,1250
2093,Drama,1250
2094,War,1250
2095,Drama,1251
2096,Fantasy,1251
2097,Crime,1252
2098,Film-Noir,1252
2099,Mystery,1252
2100,Thriller,1252
2101,Drama,1253
2102,Sci-Fi,1253
2103,Thriller,1253
2104,Action,1254
2105,Adventure,1254
2106,Drama,1254
2107,Western,1254
2108,Comedy,1255
2109,Horror,1255
2110,Sci-Fi,1255
2111,Comedy,1256
2112,Musical,1256
2113,War,1256
2114,Comedy,1257
2115,Romance,1257
2116,Horror,1258
2117,Adventure,1259
2118,Drama,1259
2119,Crime,1260
2120,Film-Noir,1260
2121,Thriller,1260
2122,Action,1261
2123,Comedy,1261
2124,Fantasy,1261
2125,Horror,1261
2126,Action,1262
2127,Adventure,1262
2128,Drama,1262
2129,War,1262
2130,Drama,1263
2131,War,1263
2132,Action,1264
2133,Drama,1264
2134,Mystery,1264
2135,Romance,1264
2136,Thriller,1264
2137,Comedy,1265
2138,Fantasy,1265
2139,Romance,1265
2140,Drama,1266
2141,Western,1266
2142,Crime,1267
2143,Thriller,1267
2144,War,1267
2145,Comedy,1268
2146,Drama,1268
2147,Comedy,1269
2148,Mystery,1269
2149,Thriller,1269
2150,Adventure,1270
2151,Comedy,1270
2152,Sci-Fi,1270
2153,Comedy,1271
2154,Crime,1271
2155,Drama,1271
2156,Drama,1272
2157,War,1272
2158,Comedy,1273
2159,Drama,1273
2160,Film-Noir,1273
2161,Action,1274
2162,Adventure,1274
2163,Animation,1274
2164,Sci-Fi,1274
2165,Action,1275
2166,Adventure,1275
2167,Fantasy,1275
2168,Drama,1276
2169,Comedy,1277
2170,Drama,1277
2171,Romance,1277
2172,Comedy,1278
2173,Fantasy,1278
2174,Comedy,1279
2175,Drama,1279
2176,Drama,1280
2177,Comedy,1281
2178,Drama,1281
2179,War,1281
2180,Animation,1282
2181,Children,1282
2182,Fantasy,1282
2183,Musical,1282
2184,Drama,1283
2185,Western,1283
2186,Crime,1284
2187,Film-Noir,1284
2188,Mystery,1284
2189,Comedy,1285
2190,Drama,1286
2191,Romance,1286
2192,Action,1287
2193,Adventure,1287
2194,Drama,1287
2195,Comedy,1288
2196,Documentary,1289
2197,Drama,1290
2198,Romance,1290
2199,Action,1291
2200,Adventure,1291
2201,Comedy,1292
2202,Drama,1292
2203,Drama,1293
2204,Drama,1295
2205,Drama,1296
2206,Romance,1296
2207,Comedy,1297
2208,Drama,1298
2209,Musical,1298
2210,Drama,1299
2211,War,1299
2212,Comedy,1300
2213,Drama,1300
2214,Drama,1301
2215,Sci-Fi,1301
2216,Children,1302
2217,Drama,1302
2218,Fantasy,1302
2219,Adventure,1303
2220,Drama,1303
2221,Action,1304
2222,Western,1304
2223,Drama,1305
2224,Romance,1305
2225,Adventure,1306
2226,Drama,1306
2227,Sci-Fi,1306
2228,Comedy,1307
2229,Romance,1307
2230,Documentary,1310
2231,Drama,1312
2232,Comedy,1318
2233,Drama,1318
2234,Action,1320
2235,Horror,1320
2236,Sci-Fi,1320
2237,Thriller,1320
2238,Comedy,1321
2239,Horror,1321
2240,Thriller,1321
2241,Horror,1322
2242,Horror,1323
2243,Horror,1324
2244,Horror,1325
2245,Horror,1326
2246,Drama,1327
2247,Horror,1327
2248,Mystery,1327
2249,Thriller,1327
2250,Horror,1328
2251,Horror,1329
2252,Horror,1330
2253,Horror,1331
2254,Horror,1332
2255,Thriller,1332
2256,Horror,1333
2257,Thriller,1333
2258,Horror,1334
2259,Sci-Fi,1334
2260,Horror,1335
2261,Mystery,1335
2262,Horror,1336
2263,Thriller,1336
2264,Drama,1337
2265,Horror,1337
2266,Thriller,1337
2267,Fantasy,1339
2268,Horror,1339
2269,Romance,1339
2270,Thriller,1339
2271,Drama,1340
2272,Horror,1340
2273,Sci-Fi,1340
2274,Horror,1341
2275,Horror,1342
2276,Thriller,1342
2277,Thriller,1343
2278,Crime,1344
2279,Drama,1344
2280,Thriller,1344
2281,Drama,1345
2282,Fantasy,1345
2283,Horror,1345
2284,Thriller,1345
2285,Drama,1346
2286,Fantasy,1346
2287,Horror,1346
2288,Horror,1347
2289,Thriller,1347
2290,Horror,1348
2291,Horror,1349
2292,Horror,1350
2293,Mystery,1350
2294,Thriller,1350
2295,Crime,1351
2296,Drama,1351
2297,Thriller,1351
2298,Crime,1352
2299,Thriller,1352
2300,Comedy,1353
2301,Drama,1353
2302,Romance,1353
2303,Drama,1354
2304,Mystery,1354
2305,Horror,1355
2306,Thriller,1355
2307,Action,1356
2308,Adventure,1356
2309,Sci-Fi,1356
2310,Thriller,1356
2311,Drama,1357
2312,Romance,1357
2313,Drama,1358
2314,Children,1359
2315,Comedy,1359
2316,Documentary,1361
2317,Drama,1363
2318,Drama,1365
2319,Drama,1366
2320,Adventure,1367
2321,Children,1367
2322,Comedy,1367
2323,Action,1370
2324,Adventure,1370
2325,Thriller,1370
2326,Adventure,1371
2327,Sci-Fi,1371
2328,Action,1372
2329,Mystery,1372
2330,Sci-Fi,1372
2331,Action,1373
2332,Sci-Fi,1373
2333,Action,1374
2334,Adventure,1374
2335,Sci-Fi,1374
2336,Thriller,1374
2337,Action,1375
2338,Adventure,1375
2339,Sci-Fi,1375
2340,Adventure,1376
2341,Comedy,1376
2342,Sci-Fi,1376
2343,Action,1377
2344,Crime,1377
2345,Action,1378
2346,Comedy,1378
2347,Western,1378
2348,Action,1379
2349,Western,1379
2350,Comedy,1380
2351,Musical,1380
2352,Romance,1380
2353,Comedy,1381
2354,Musical,1381
2355,Romance,1381
2356,Action,1382
2357,Drama,1382
2358,Action,1385
2359,Drama,1385
2360,Thriller,1385
2361,Action,1387
2362,Horror,1387
2363,Horror,1388
2364,Thriller,1388
2365,Action,1389
2366,Horror,1389
2367,Comedy,1390
2368,Action,1391
2369,Comedy,1391
2370,Sci-Fi,1391
2371,Comedy,1392
2372,Drama,1392
2373,Drama,1393
2374,Romance,1393
2375,Comedy,1394
2376,Comedy,1395
2377,Drama,1395
2378,Action,1396
2379,Comedy,1396
2380,Crime,1396
2381,Drama,1396
2382,Sci-Fi,1396
2383,Drama,1397
2384,Romance,1398
2385,War,1398
2386,Drama,1399
2387,Drama,1401
2388,Adventure,1405
2389,Animation,1405
2390,Comedy,1405
2391,Crime,1405
2392,Crime,1406
2393,Drama,1406
2394,Mystery,1406
2395,Thriller,1406
2396,Comedy,1407
2397,Horror,1407
2398,Mystery,1407
2399,Thriller,1407
2400,Action,1408
2401,Romance,1408
2402,War,1408
2403,Western,1408
2404,Comedy,1409
2405,Drama,1409
2406,Fantasy,1409
2407,Romance,1409
2408,Crime,1411
2409,Drama,1411
2410,Romance,1411
2411,Drama,1412
2412,Drama,1413
2413,Comedy,1414
2414,Crime,1415
2415,Drama,1415
2416,Romance,1415
2417,Drama,1416
2418,Musical,1416
2419,Drama,1417
2420,Adventure,1419
2421,Drama,1419
2422,Crime,1422
2423,Drama,1422
2424,Mystery,1422
2425,Thriller,1422
2426,Drama,1423
2427,Comedy,1425
2428,Children,1426
2429,Action,1427
2430,Thriller,1427
2431,Drama,1428
2432,Action,1429
2433,Adventure,1429
2434,Comedy,1429
2435,Thriller,1429
2436,Comedy,1430
2437,Thriller,1430
2438,Action,1431
2439,Comedy,1431
2440,Action,1432
2441,Comedy,1432
2442,Crime,1432
2443,Drama,1432
2444,Thriller,1432
2445,Drama,1437
2446,Action,1438
2447,Thriller,1438
2448,Comedy,1439
2449,Comedy,1440
2450,Comedy,1441
2451,Romance,1441
2452,Drama,1442
2453,Comedy,1445
2454,War,1445
2455,Comedy,1446
2456,Drama,1446
2457,Crime,1447
2458,Comedy,1449
2459,Comedy,1453
2460,Romance,1453
2461,Comedy,1454
2462,Drama,1454
2463,Comedy,1456
2464,Comedy,1457
2465,Drama,1457
2466,Romance,1457
2467,Drama,1458
2468,Fantasy,1458
2469,Romance,1458
2470,Mystery,1459
2471,Thriller,1459
2472,Children,1460
2473,Comedy,1460
2474,Mystery,1460
2475,Comedy,1461
2476,Crime,1464
2477,Drama,1464
2478,Fantasy,1464
2479,Film-Noir,1464
2480,Mystery,1464
2481,Romance,1464
2482,Action,1465
2483,Drama,1465
2484,Crime,1466
2485,Drama,1466
2486,Comedy,1468
2487,Romance,1468
2488,Action,1473
2489,Comedy,1473
2490,Crime,1473
2491,Drama,1473
2492,Children,1474
2493,Comedy,1474
2494,Romance,1475
2495,Comedy,1476
2496,Drama,1476
2497,Romance,1477
2498,Action,1479
2499,Romance,1479
2500,Sci-Fi,1479
2501,Thriller,1479
2502,Drama,1480
2503,Thriller,1480
2504,Drama,1483
2505,Thriller,1483
2506,Comedy,1484
2507,Drama,1484
2508,Mystery,1484
2509,Romance,1484
2510,Comedy,1485
2511,Drama,1487
2512,Musical,1487
2513,Action,1488
2514,Drama,1488
2515,Thriller,1488
2516,Animation,1489
2517,Children,1489
2518,Musical,1489
2519,Comedy,1490
2520,Romance,1493
2521,Action,1495
2522,Adventure,1495
2523,Children,1495
2524,Drama,1496
2525,Romance,1496
2526,Action,1497
2527,Drama,1498
2528,Romance,1498
2529,Action,1499
2530,Adventure,1499
2531,Thriller,1499
2532,Comedy,1500
2533,Crime,1500
2534,Romance,1500
2535,Drama,1502
2536,Romance,1502
2537,Comedy,1503
2538,Drama,1507
2539,War,1507
2540,Comedy,1513
2541,Romance,1514
2542,Action,1515
2543,Drama,1515
2544,Thriller,1515
2545,Comedy,1516
2546,Action,1517
2547,Adventure,1517
2548,Comedy,1517
2549,Action,1518
2550,Thriller,1518
2551,Drama,1519
2552,Comedy,1526
2553,Action,1527
2554,Adventure,1527
2555,Comedy,1527
2556,Sci-Fi,1527
2557,Comedy,1529
2558,Drama,1529
2559,Drama,1533
2560,Comedy,1537
2561,Drama,1537
2562,Romance,1537
2563,Comedy,1541
2564,Romance,1541
2565,Comedy,1542
2566,Drama,1542
2567,Romance,1542
2568,Action,1544
2569,Adventure,1544
2570,Sci-Fi,1544
2571,Thriller,1544
2572,Drama,1545
2573,Comedy,1546
2574,Children,1547
2575,Drama,1547
2576,Drama,1549
2577,Romance,1549
2578,Comedy,1550
2579,Romance,1550
2580,Adventure,1551
2581,Children,1551
2582,Drama,1551
2583,Action,1552
2584,Adventure,1552
2585,Thriller,1552
2586,Drama,1554
2587,Romance,1554
2588,Action,1556
2589,Romance,1556
2590,Thriller,1556
2591,Action,1562
2592,Adventure,1562
2593,Fantasy,1562
2594,Thriller,1562
2595,Comedy,1564
2596,Drama,1564
2597,Romance,1564
2598,Comedy,1565
2599,Thriller,1565
2600,Adventure,1566
2601,Animation,1566
2602,Children,1566
2603,Comedy,1566
2604,Musical,1566
2605,Comedy,1569
2606,Romance,1569
2607,Comedy,1571
2608,Romance,1571
2609,Drama,1572
2610,Action,1573
2611,Crime,1573
2612,Drama,1573
2613,Thriller,1573
2614,Romance,1574
2615,Action,1580
2616,Comedy,1580
2617,Sci-Fi,1580
2618,Comedy,1581
2619,Adventure,1582
2620,Children,1582
2621,Children,1583
2622,Fantasy,1583
2623,Drama,1584
2624,Sci-Fi,1584
2625,Comedy,1585
2626,Action,1586
2627,Drama,1586
2628,Action,1587
2629,Adventure,1587
2630,Fantasy,1587
2631,Children,1588
2632,Comedy,1588
2633,Action,1589
2634,Crime,1589
2635,Drama,1589
2636,Thriller,1589
2637,Horror,1590
2638,Sci-Fi,1590
2639,Thriller,1590
2640,Action,1591
2641,Adventure,1591
2642,Sci-Fi,1591
2643,Thriller,1591
2644,Children,1592
2645,Comedy,1592
2646,Comedy,1593
2647,Romance,1593
2648,Comedy,1594
2649,Drama,1594
2650,Drama,1596
2651,Drama,1597
2652,Mystery,1597
2653,Romance,1597
2654,Thriller,1597
2655,Crime,1598
2656,Drama,1598
2657,Thriller,1598
2658,Action,1599
2659,Drama,1600
2660,Romance,1600
2661,Crime,1601
2662,Drama,1601
2663,Film-Noir,1601
2664,Comedy,1602
2665,Horror,1603
2666,Sci-Fi,1603
2667,Thriller,1603
2668,Action,1604
2669,Comedy,1604
2670,Adventure,1605
2671,Romance,1605
2672,Action,1606
2673,Adventure,1606
2674,Action,1608
2675,Thriller,1608
2676,Drama,1609
2677,Thriller,1609
2678,Action,1610
2679,Adventure,1610
2680,Thriller,1610
2681,Drama,1611
2682,Romance,1611
2683,Comedy,1612
2684,Drama,1613
2685,Comedy,1614
2686,Adventure,1615
2687,Drama,1615
2688,Action,1616
2689,Thriller,1616
2690,War,1616
2691,Crime,1617
2692,Film-Noir,1617
2693,Mystery,1617
2694,Thriller,1617
2695,Adventure,1619
2696,Drama,1619
2697,War,1619
2698,Crime,1620
2699,Drama,1620
2700,Mystery,1620
2701,Thriller,1620
2702,Drama,1621
2703,Horror,1623
2704,Drama,1624
2705,Drama,1625
2706,Mystery,1625
2707,Thriller,1625
2708,Action,1626
2709,Drama,1626
2710,Thriller,1626
2711,Crime,1627
2712,Drama,1627
2713,Mystery,1627
2714,Comedy,1629
2715,Romance,1629
2716,Action,1631
2717,Thriller,1631
2718,Drama,1633
2719,Drama,1635
2720,Comedy,1639
2721,Drama,1639
2722,Romance,1639
2723,Comedy,1641
2724,Drama,1641
2725,Comedy,1642
2726,Drama,1642
2727,Drama,1643
2728,Romance,1643
2729,Horror,1644
2730,Mystery,1644
2731,Thriller,1644
2732,Drama,1645
2733,Mystery,1645
2734,Thriller,1645
2735,Children,1646
2736,Comedy,1646
2737,Romance,1646
2738,Sci-Fi,1646
2739,Crime,1647
2740,Drama,1647
2741,Thriller,1647
2742,Comedy,1648
2743,Drama,1648
2744,Documentary,1649
2745,Drama,1650
2746,Documentary,1652
2747,Drama,1653
2748,Sci-Fi,1653
2749,Thriller,1653
2750,Children,1654
2751,Drama,1654
2752,Fantasy,1654
2753,Drama,1655
2754,Horror,1655
2755,Thriller,1655
2756,Drama,1656
2757,Romance,1656
2758,Romance,1658
2759,Thriller,1658
